age,income,experience,score,click_rate,time_spent,noise1,noise2,target
47,31312,12,59,0.1,48,0.6298134371601777,0.011036079208309513,0
24,48205,16,82,0.11,30,0.21867421791594077,0.6546616285613827,0
36,41595,6,80,0.12,71,0.670172541648236,0.6860882798989821,0
56,51329,3,61,0.2,74,0.635829337624847,0.9614248765980812,0
55,98187,2,58,0.21,32,0.9236958796601622,0.37039919726798676,1
38,65645,20,86,0.05,30,0.6266764306204482,0.19527996834769212,1
46,99619,5,58,0.11,78,0.4082488116499078,0.5205810695421839,0
53,63513,11,67,0.16,57,0.1935678048492031,0.44755568457839,1
30,38749,3,79,0.13,70,0.6574510085441396,0.7917314656040576,0
31,60783,3,81,0.27,44,0.11636660392283249,0.9039754412355404,1
40,90645,22,89,0.25,34,0.8285168269217678,0.08670802763642993,1
30,83175,5,72,0.21,72,0.2473345469388637,0.8465794786489087,1
58,92709,22,60,0.13,32,0.5241588982487297,0.9089708782214917,0
47,47323,23,69,0.23,61,0.5959473043293955,0.9241358782643574,0
24,80762,11,68,0.26,52,0.36248999039748686,0.7643098588512048,1
36,94222,3,85,0.2,32,0.6638737775722464,0.742082560904078,1
39,64493,13,75,0.25,57,0.25021695889213,0.014896775002422924,1
31,88328,21,59,0.24,72,0.034624573776595446,0.9201916224898284,1
25,42213,8,73,0.19,77,0.9592677361349363,0.35150521380877664,1
36,76930,20,62,0.13,43,0.32004583134315,0.041121896617392295,0
38,57713,10,83,0.24,39,0.7134622346604667,0.4129793101065179,1
45,62583,2,78,0.1,63,0.5075336069203807,0.7328526332705494,1
51,52369,4,85,0.24,36,0.6689986771130042,0.4419552016250963,1
25,77928,18,56,0.25,78,0.11093652251567776,0.7580110894721658,1
55,98950,19,79,0.26,69,0.5188478751160991,0.5094094269112358,1
57,49510,4,66,0.17,43,0.3922195535122204,0.29942714812695204,0
30,42120,20,62,0.1,45,0.4518495668337076,0.20291234415353265,0
52,35295,9,73,0.07,59,0.9662083329442364,0.4211032953536923,0
43,50460,16,80,0.24,51,0.13628890483689227,0.035803451713935175,1
42,44963,6,76,0.27,48,0.7547001764113983,0.4225439049984073,1
34,57328,4,70,0.21,33,0.3303427941732814,0.06862009676462433,0
46,51605,9,93,0.09,56,0.2903579876237623,0.8770047077407988,0
30,74813,13,50,0.28,41,0.2707773958992653,0.5754810318475125,1
36,76371,9,64,0.3,53,0.34878155322289095,0.6460429629302596,1
33,77598,6,52,0.16,46,0.35711705959360607,0.28886399044361033,1
46,90776,21,55,0.2,47,0.27074700518197137,0.22582107649954564,1
37,70969,19,63,0.24,76,0.6674931477734759,0.7079052491734066,1
47,66912,14,87,0.23,41,0.04772198370024938,0.6715654830218243,1
23,68374,21,82,0.29,79,0.3322938058058842,0.12267845635396502,1
26,92784,15,87,0.08,76,0.2802056068360693,0.23864138310167082,1
54,79882,3,57,0.2,62,0.7514180205498701,0.9465757864702101,1
28,45928,5,75,0.22,77,0.14649854401955298,0.3041774255315478,1
27,51274,21,64,0.27,22,0.9406871420972328,0.02583151031938169,0
36,64416,18,63,0.27,41,0.17051861204515495,0.0637820508260818,1
36,90998,14,69,0.29,77,0.3700273640635512,0.7754947969499334,1
52,59047,16,68,0.18,67,0.1997001934391226,0.7571556845655051,0
51,73356,14,82,0.26,40,0.28669794347209054,0.3818272694338647,1
27,67134,9,85,0.16,35,0.7610247006681249,0.15320077644443952,1
38,97042,15,73,0.16,28,0.47640471873836,0.49810521691824705,1
57,81310,7,59,0.11,32,0.16257571731025,0.3318886552204653,0
22,42363,14,83,0.25,29,0.04663487864457372,0.37396834789717603,1
24,74563,6,85,0.3,68,0.22991622017027502,0.2609853540879632,1
32,60628,21,85,0.11,76,0.9456027785260209,0.0628579127094584,1
50,99672,15,65,0.06,40,0.8453167481880334,0.7911592768422003,0
35,76246,20,64,0.25,68,0.44017371592400867,0.6182208248298526,1
51,41161,8,67,0.21,61,0.481995221945983,0.834635123769588,0
41,32810,2,56,0.29,59,0.8993661393789949,0.5032019773835925,0
48,89860,8,71,0.11,26,0.5913453823757353,0.9849866391051034,1
41,95548,1,81,0.07,65,0.8807670651487634,0.9625249094046052,1
22,92363,17,92,0.17,41,0.4918391043523406,0.2717834870965422,1
29,41162,19,68,0.07,37,0.20009761911882595,0.3869769235345911,0
40,37219,5,89,0.12,40,0.725926979942235,0.7527094129707596,0
35,33621,22,50,0.08,70,0.5263933195790126,0.7766034619777757,0
31,74433,20,84,0.11,69,0.6684395799684687,0.9106991362402236,1
21,96188,16,54,0.08,33,0.15723091669949463,0.6526338336022535,0
43,84951,7,61,0.29,29,0.6476018019189457,0.475120976913207,1
54,66558,7,61,0.12,52,0.3822571474051205,0.37765154965465264,0
49,45659,18,70,0.16,28,0.3319977528111959,0.4191785513970223,0
49,64413,18,68,0.27,37,0.6714755410726021,0.8504051510573424,1
54,40435,2,58,0.22,32,0.5922391132609566,0.9800088436073946,0
38,83911,15,92,0.2,78,0.6491074289367045,0.05190918491996499,1
27,58067,14,85,0.23,36,0.9653330642314912,0.5802446630404406,1
45,99224,18,91,0.26,42,0.7011964695694178,0.5200539720610085,1
59,31379,9,81,0.27,44,0.6408989622728906,0.3761422748480503,1
26,57624,14,84,0.21,73,0.6135530418414044,0.8515764430261742,1
49,87745,5,80,0.27,35,0.3987142493537392,0.5757430168949209,1
26,81805,11,81,0.18,43,0.8391916911421816,0.31311606223352795,1
22,42516,8,86,0.12,50,0.38093860250571066,0.4441040383371002,0
20,54843,5,81,0.27,30,0.7002436343255618,0.35680355738388825,1
55,35912,11,92,0.19,42,0.29314364471466714,0.4300856077161117,1
44,51514,5,86,0.28,60,0.1477564417662871,0.07126579034395464,1
56,87032,17,88,0.06,58,0.12976330729799612,0.1119158162169217,1
20,58797,22,87,0.15,41,0.6345588566907985,0.6236916833036098,0
34,36449,4,79,0.29,52,0.32795493047959023,0.6840683773964384,1
56,31725,15,81,0.11,60,0.2750492885923935,0.6366204152669644,0
32,39304,19,94,0.29,61,0.5920593293564674,0.7630753973972058,1
59,43663,22,51,0.29,67,0.025669754465501904,0.9435340214777406,0
27,42676,2,60,0.27,72,0.2462256519846745,0.8606183068926552,0
24,55192,24,69,0.19,37,0.34054728531708756,0.41850957937124345,0
28,54722,17,86,0.21,33,0.7083735906071981,0.21754313692127536,1
20,37446,12,58,0.27,47,0.5450012471637505,0.3118522116012513,0
55,34725,24,87,0.24,30,0.8559886171264495,0.5877414879452921,1
54,87632,17,68,0.21,43,0.3345063629985069,0.8562083344575669,1
21,96945,10,89,0.3,55,0.29644099227541565,0.7017241235075471,1
59,46365,18,56,0.22,38,0.03319740856501052,0.5430131047690676,0
42,95792,19,54,0.29,32,0.9517173006383531,0.6018783595600344,1
28,94857,18,91,0.06,52,0.5014921463950683,0.5282612137283044,1
53,45704,13,73,0.08,72,0.502523914693815,0.9716275113296299,0
33,80575,14,90,0.16,38,0.9234361453455983,0.8160914522555603,1
23,59902,24,56,0.15,66,0.2899182359285798,0.7812772154011487,0
49,31195,16,60,0.25,71,0.33210613004574585,0.517328986863732,0
50,83517,18,58,0.09,51,0.6563476943951431,0.3318094575695413,0
57,64012,18,79,0.29,34,0.7851759548993943,0.019514094337760524,1
30,41415,16,90,0.13,76,0.6993107254324912,0.043430024359719877,0
54,69534,17,52,0.16,30,0.7887182825222782,0.030237925162444834,1
27,51686,7,71,0.12,42,0.5751080392905972,0.9804767667777253,0
22,58743,12,89,0.19,78,0.8628234827116036,0.11448233846789047,1
33,62161,2,69,0.06,24,0.5501067300691639,0.14211885297580806,0
32,91313,10,81,0.09,75,0.22934062725120907,0.4841499874581,1
51,32402,5,56,0.24,41,0.5417011064986182,0.4814011668931589,0
53,93190,21,56,0.1,61,0.7129446851569546,0.9199737672850691,0
38,82551,3,69,0.11,37,0.6535753394149114,0.07353273167292307,0
57,43275,19,74,0.25,26,0.24301676297073582,0.9572391651566987,1
35,58182,13,94,0.07,52,0.04107822800411853,0.2163902383410089,0
21,44915,12,84,0.16,22,0.25248076039059963,0.9701538093048331,1
59,30909,3,93,0.06,47,0.9840420712537196,0.5413240988026158,0
36,95908,6,73,0.14,20,0.18446624039044923,0.6520127459310301,1
53,52620,14,89,0.22,68,0.4643717584908935,0.31572877266064725,1
35,64112,4,62,0.07,66,0.63834579935756,0.6118239510995952,0
57,32431,13,88,0.27,56,0.8794731850495422,0.7108297798993978,1
21,92175,19,53,0.28,41,0.7602586375302076,0.010370167292305554,1
21,62624,18,61,0.08,67,0.908953105560603,0.03422842518170399,0
45,91264,3,66,0.3,63,0.6043836935784851,0.9864770119382993,1
32,61958,20,50,0.12,38,0.8653188081278098,0.4575571048928154,0
50,31695,6,66,0.07,33,0.26384299713920945,0.9358175254365546,0
53,79932,16,51,0.05,22,0.4305648421698647,0.7298976168166686,0
58,74225,20,55,0.15,38,0.8437724743492744,0.37296830796738534,0
22,31403,24,93,0.21,52,0.3255636677778545,0.15084200465852982,1
27,68636,3,60,0.13,40,0.871222144238395,0.9781517330502119,0
42,40839,12,92,0.26,20,0.36311506788833814,0.5844962570983872,1
33,95546,19,67,0.23,45,0.36339470372334237,0.1923566233684999,1
46,77829,19,89,0.14,29,0.3090329147911445,0.681652980294747,1
48,39230,24,74,0.23,54,0.5469430836375686,0.09204850983033785,1
58,81977,4,88,0.29,32,0.12906873889871995,0.8680372797401595,1
58,70232,1,77,0.07,25,0.03660265184801925,0.09013734725533895,1
20,55651,2,65,0.13,62,0.8974129799709907,0.23619435829116897,0
36,69963,13,61,0.17,25,0.9289382545737919,0.09143080542737536,1
49,85872,13,90,0.17,54,0.0761706618919249,0.10378721684946579,1
32,43739,2,78,0.19,35,0.5496975549614926,0.5238341536591826,1
40,93294,19,72,0.13,60,0.5396821597551812,0.6869898025593922,1
38,78356,22,70,0.22,27,0.3724306804176174,0.7884817833459535,1
38,31789,24,65,0.21,78,0.5689048205046101,0.6950552896020934,0
44,49420,16,90,0.19,22,0.4581193457280649,0.3634898120360709,1
41,67606,12,94,0.08,24,0.4896350142045546,0.5572877870470532,1
50,68640,1,75,0.17,40,0.7553368230872337,0.9276640744282306,1
36,74135,9,86,0.14,50,0.5259602673341172,0.38757661575405566,1
42,67067,17,71,0.17,33,0.32365809280532576,0.2524043690281237,1
51,88420,10,59,0.28,56,0.5814561120889558,0.5193193555609203,1
29,47357,18,56,0.17,38,0.6407539970761256,0.297335211842098,0
29,69851,19,58,0.05,56,0.6623113439993649,0.2618170519618759,0
55,68262,7,74,0.16,72,0.6183066509769725,0.7788033012532631,1
27,88643,19,64,0.26,39,0.6646027647427999,0.8908358573975358,1
39,51534,24,62,0.25,71,0.31009278366725834,0.5023166827489517,0
51,62872,15,91,0.18,21,0.4461339130792973,0.7797828819673583,1
33,37689,9,75,0.11,76,0.6687061692543477,0.18708942619724123,0
47,99103,10,70,0.17,26,0.7543685416046456,0.5476430130358478,1
43,67412,23,72,0.19,52,0.43414612865822866,0.6361999427056659,1
34,77734,20,93,0.3,72,0.36533284351694506,0.490664167816772,1
41,99930,20,77,0.21,69,0.7158826551728584,0.11688021634819623,1
49,52228,4,87,0.22,61,0.22217317983533968,0.7341002318190774,1
23,41319,6,61,0.17,25,0.00949219553599856,0.8390781771894993,0
32,36475,4,73,0.14,26,0.4711660024504428,0.6352262549814589,0
42,44728,5,62,0.25,63,0.17337315482634086,0.16916100161682734,0
27,59545,9,89,0.17,37,0.3782827590363421,0.07455243984854298,1
37,91756,12,51,0.3,62,0.2912341502633161,0.3016039081744789,1
31,98775,23,88,0.16,73,0.7772618885141224,0.03699011185041945,1
50,68699,8,61,0.07,48,0.3314084993998303,0.8392190104529338,0
33,66821,21,88,0.22,38,0.6406757913893228,0.7030604400702092,1
53,60615,5,63,0.06,44,0.6739125965993212,0.5636886610006293,0
37,43746,11,79,0.11,23,0.45645428555235534,0.8896325034837318,0
53,52745,23,90,0.14,70,0.08107793552891163,0.1100934997700711,0
30,31245,11,92,0.23,32,0.7003650860754058,0.7144597498760332,1
31,54853,13,68,0.17,51,0.07516791467536765,0.14663220693317502,0
34,57632,14,80,0.06,46,0.09921295970070199,0.06092542676868484,0
50,42856,8,92,0.2,70,0.19599736877488882,0.1329045073713655,1
48,86893,18,92,0.15,53,0.2803757977881579,0.9509400907086178,1
45,98049,19,74,0.28,47,0.8464517003210484,0.44043338465803905,1
37,88182,12,53,0.17,28,0.6749217771044972,0.04899569622283528,1
51,32801,12,62,0.23,27,0.3872127884167602,0.5836346482548337,0
41,69749,18,85,0.1,40,0.9786274511607533,0.19971406613256448,1
57,85654,10,91,0.24,65,0.24360254228314582,0.00683641025976689,1
36,85381,7,86,0.23,49,0.6098143873842544,0.7583857944440096,1
42,88601,18,52,0.28,48,0.8472141089530826,0.15486307891986417,1
43,45082,12,65,0.06,28,0.802022577956785,0.9424864723598761,0
27,44648,14,75,0.16,32,0.09030774856562673,0.5927998687865728,1
25,30364,15,89,0.22,37,0.697274223674543,0.0869958225406402,1
24,64568,16,88,0.07,57,0.2578637555526919,0.21782442867216278,1
48,37436,2,68,0.15,74,0.35573347806546673,0.6108446372598441,0
47,56754,18,64,0.29,41,0.4889919823111655,0.3381127280484769,0
30,90194,12,81,0.16,50,0.7907501660653935,0.532143051049093,1
20,54544,16,70,0.3,54,0.16620144266904724,0.7995120465963701,0
38,90180,13,50,0.06,61,0.10855523503961673,0.7926015082375532,0
28,93295,20,55,0.23,61,0.15344124504364465,0.6979868039830627,1
46,42638,17,76,0.2,29,0.21822353559198315,0.8860543061299861,1
53,95715,18,72,0.18,28,0.059501853811029126,0.19936069157789627,1
23,99409,3,80,0.29,50,0.9263564695700774,0.17724148855101418,1
55,47157,23,61,0.08,63,0.3190834070887484,0.7993495162534305,0
37,75565,10,70,0.27,75,0.17697562986642057,0.3208893462278156,1
34,99996,1,51,0.22,59,0.6378342036820702,0.5121824131124479,1
32,95888,6,54,0.11,43,0.786996118766629,0.7439521487195456,0
38,86095,3,58,0.28,60,0.7532341656014168,0.3959323592943478,1
25,94947,19,69,0.16,68,0.7187071927870923,0.13016230019421338,1
31,34507,4,67,0.25,27,0.05052997543796711,0.6794572017872916,0
56,73988,20,71,0.15,69,0.7821595192204462,0.8171593868479574,1
36,46865,23,57,0.26,39,0.5018786412518581,0.012797283580869179,0
42,57213,3,83,0.21,36,0.6490860200315168,0.5625521161977447,1
45,85954,8,58,0.09,47,0.9564246245392265,0.4694050923975637,0
48,87450,8,56,0.21,25,0.810672538474056,0.25959600652729087,1
52,34477,7,79,0.1,61,0.8253720092260048,0.1610285671199282,0
46,92222,2,67,0.15,52,0.18146721887817163,0.18803731129111023,0
44,36533,21,76,0.09,47,0.47641712632306454,0.724973184224711,0
29,79395,6,65,0.06,72,0.9493254850103559,0.5361951341436197,0
42,53396,16,70,0.1,76,0.5826852520707054,0.9811543813349457,0
40,42755,10,54,0.18,20,0.1025863697642383,0.24323079825215344,0
40,30865,4,78,0.17,60,0.7318198248852413,0.9569041767877466,1
32,41173,13,86,0.18,71,0.0429268471050499,0.5151095593383735,1
56,88905,10,92,0.11,54,0.7422972670037387,0.14602637764899762,1
52,68097,21,71,0.22,43,0.8797726271226475,0.14817904269929316,1
43,63371,14,63,0.23,25,0.4252501406133349,0.6085679904901578,1
30,41254,9,68,0.14,26,0.41361286298508726,0.8314227466318924,0
36,34018,11,84,0.27,28,0.3042113772547266,0.7477115252535144,1
23,35192,23,73,0.21,56,0.8769382851037327,0.6556273426355999,1
44,32015,18,91,0.23,35,0.5477846040483869,0.17210806248823884,1
49,98916,11,55,0.12,53,0.5792599406346188,0.10834000577093894,0
28,58343,17,52,0.05,54,0.6617073908499546,0.0002480237084775405,0
40,99306,2,83,0.27,54,0.30023094756287705,0.10179386123393619,1
39,35829,3,94,0.26,39,0.4327863113504118,0.766366607483384,1
38,64381,11,51,0.08,77,0.7416057622062988,0.8952484159890376,0
38,48263,18,64,0.14,42,0.9854869685389853,0.2403504588554185,0
31,83260,3,86,0.22,79,0.03430554006453024,0.7948942404500859,1
56,73306,15,64,0.21,61,0.04264849794656744,0.19884876560798104,1
36,88418,11,81,0.27,73,0.4280824819829282,0.2492716833582015,1
56,30148,11,70,0.09,54,0.6596218348096133,0.2241580943922027,0
58,31754,20,66,0.16,66,0.38636462483531686,0.051729909049171297,0
47,56745,11,83,0.07,65,0.9996386539651794,0.19406126810016477,0
54,85833,19,81,0.15,42,0.19535925808613586,0.3735433446073093,1
37,50140,1,72,0.05,23,0.0079254580074275,0.40546971538829013,0
33,90653,5,84,0.27,29,0.1901293623127691,0.30946641389316243,1
54,91521,10,86,0.18,62,0.886842375101301,0.5147252856438669,1
26,61075,10,92,0.26,30,0.1451489928684646,0.37799823249982345,1
32,60697,14,90,0.06,59,0.47897478030664076,0.9703646461740854,1
37,84544,2,86,0.11,74,0.4192761807214481,0.8073504543312648,1
56,39795,4,82,0.11,74,0.6657253212911289,0.9309773459429218,0
32,94555,2,74,0.15,28,0.054595586419452946,0.5574269462127032,1
55,82204,18,86,0.25,59,0.658750171066226,0.6783396287213075,1
50,99754,13,89,0.15,31,0.3547516439823354,0.16667637510119437,1
21,94860,19,70,0.1,36,0.9260395590824988,0.7527857572371326,0
35,81529,5,87,0.07,51,0.8488873295859058,0.23597111116527336,1
28,41672,20,89,0.07,42,0.3995062484775861,0.14583292773417622,0
28,84238,2,83,0.24,34,0.9928918435178526,0.04185934873916142,1
57,65950,11,68,0.16,70,0.05194375265624718,0.47223024960196536,1
30,41009,18,76,0.23,47,0.7886322200641908,0.2867892596293503,1
41,77096,6,58,0.22,71,0.4338365240273626,0.9867271726361886,1
52,49544,23,54,0.08,57,0.4333051445875854,0.24983430201581303,0
55,85728,10,54,0.09,24,0.17013379814534269,0.866543280318654,0
42,59381,22,74,0.24,59,0.5148799199722609,0.31643876913132774,1
53,55287,23,75,0.23,37,0.08471849688008526,0.7491268523124124,1
28,94610,17,68,0.14,72,0.6165771790003773,0.6598413100697053,0
43,98122,22,79,0.07,40,0.24159044085388726,0.5617835546616823,1
27,98184,11,85,0.05,34,0.7248580457693701,0.41682494345410137,1
26,70081,19,65,0.12,22,0.6073615182565727,0.671105012844593,0
55,75312,17,56,0.05,65,0.7464050087514459,0.40727835021685854,0
37,82726,24,67,0.11,45,0.7497420702342112,0.5481002343273198,0
22,52211,4,70,0.15,34,0.1967090452204412,0.5898017368359689,0
47,59480,24,80,0.08,64,0.0006747294865960818,0.267355220037124,0
25,77780,14,50,0.08,72,0.3657612593927376,0.3397364773053898,0
40,87138,20,52,0.27,39,0.919069215796509,0.018050063557803142,1
47,72503,4,80,0.2,78,0.5778993846358342,0.8521589933947842,1
59,87893,14,74,0.28,40,0.7275020056250169,0.7559831443006347,1
20,76193,4,57,0.14,45,0.879570337523553,0.1835304533029224,0
55,91358,6,50,0.22,60,0.9060582477246971,0.3620484500085587,1
40,52117,9,56,0.1,42,0.5290251573094272,0.42106948300902847,0
54,89056,21,56,0.2,68,0.5409420849120551,0.3343786920000881,1
32,88706,12,57,0.08,70,0.8509388412331164,0.7982428066060897,0
29,39476,8,68,0.05,44,0.8074854352900137,0.7254207061154853,0
29,85006,24,66,0.28,23,0.6988585999054454,0.7671587301411955,1
32,99918,4,60,0.19,71,0.6044642941163065,0.9041300509343533,1
56,93155,5,90,0.28,29,0.6172151025785602,0.5951512559003793,1
57,97321,6,60,0.13,41,0.36291134462338515,0.6145343290280544,0
43,75798,5,87,0.13,22,0.8409177474016911,0.7219341196472328,1
21,60177,19,90,0.15,38,0.6177797050872609,0.6812325946506772,1
41,73013,8,51,0.23,50,0.223528062241531,0.8698130183989617,1
36,83450,9,53,0.19,28,0.23984327850953835,0.7701982058445448,1
55,77928,15,77,0.28,48,0.8616030137732296,0.12045861647880851,1
33,75382,4,82,0.06,56,0.6257075456365888,0.9283586154477868,1
29,30760,9,60,0.23,65,0.3987041284279318,0.6830992903012024,0
54,54142,7,52,0.13,26,0.18710075923528757,0.12714592582635376,0
44,47290,8,89,0.1,72,0.6102159732452017,0.7719737357159326,0
22,30364,15,54,0.18,57,0.18431038001950506,0.35841252973920457,0
57,86921,19,70,0.18,43,0.47016703121830106,0.8059779120365032,1
36,49797,15,71,0.08,27,0.6775105342412363,0.955405942990217,0
31,62535,5,86,0.1,53,0.5654154343211207,0.2552420361089297,1
43,76300,19,60,0.15,78,0.9220999001262683,0.8574110460849093,0
48,77176,7,93,0.15,76,0.03972120185176897,0.7735613701439386,1
44,46105,6,71,0.13,45,0.27979487585140284,0.6711849002004672,0
55,37939,19,90,0.09,79,0.05708610123798108,0.3849205445609136,0
45,72029,17,62,0.05,47,0.1946042300214995,0.1098620954444599,0
57,45863,10,52,0.29,47,0.12398333584553067,0.48389682791992694,0
20,40447,19,62,0.29,65,0.7326616270202314,0.10566662977749053,0
39,76940,11,77,0.17,73,0.369375941294398,0.5001472268783251,1
47,49642,15,60,0.3,26,0.9250442712030206,0.8202932707755697,0
35,97643,10,60,0.22,22,0.02337772169207053,0.9976381344009632,1
36,37928,11,70,0.07,71,0.652924184944178,0.19800871149310895,0
59,78002,23,70,0.08,41,0.9705448002654883,0.20785804234702243,0
47,55017,3,56,0.28,74,0.17583871981001864,0.8108833319190691,0
31,43313,3,66,0.21,57,0.4424322302855819,0.4690586322972099,0
46,31559,18,63,0.26,72,0.7018898911702741,0.9158045960318819,0
49,80893,11,82,0.27,65,0.6331379993231678,0.7689962375812144,1
53,45167,20,60,0.16,63,0.5660271305656708,0.7364277647301922,0
56,68598,22,62,0.06,37,0.32675612705440515,0.1019537086546568,0
25,37523,18,50,0.1,31,0.7281999535329012,0.035875565174090074,0
26,79777,15,83,0.07,50,0.6532552770683363,0.3167628196598614,1
51,58439,7,58,0.1,58,0.16280028544375147,0.2172983608489536,0
51,43285,10,62,0.15,24,0.9640907313056962,0.7123088859285132,0
